


鈿狅笍浣跨敤-椤荤煡,#genre#
娌冲寳鍗,http://event.pull.hebtv.com/jishi/weishipindao.flv
娌冲寳鍗,rtmp://event.pull.hebtv.com/jishi/weishipindao
娌冲寳缁忔祹,http://183.196.25.171:808/hls/17/index.m3u8
娌冲寳閮藉競,http://183.196.25.171:808/hls/18/index.m3u8
娌冲寳閮藉競,https://tv.pull.hebtv.com/jishi/dushipindao.m3u8?t=2510710360&k=0a371e84fa6980927f5b617687e1ad11
娌冲寳閮藉競,https://tv.pull.hebtv.com/jishi/dushipindao.flv?t=2510710360&k=7bd4710986c2af7552dcf3d4686da62b
娌冲寳閮藉競,rtmp://tv.pull.hebtv.com/jishi/dushipindao?t=2510710360&k=f64bdf05a94d8565bb4d68d7b39f5299
娌冲寳閮藉競,https://jwplay.hebyun.com.cn/live/hbdstv/1500k/tzwj_video.m3u8
娌冲寳閮藉競,https://event.pull.hebtv.com/jishi/dushipindao.m3u8
娌冲寳閮藉競,http://event.pull.hebtv.com/jishi/dushipindao.flv
娌冲寳閮藉競,rtmp://event.pull.hebtv.com/jishi/dushipindao
娌冲寳褰辫,http://183.196.25.171:808/hls/19/index.m3u8
娌冲寳灏戝効绉戞暀,http://183.196.25.171:808/hls/20/index.m3u8
娌冲寳鍏叡,http://183.196.25.171:808/hls/21/index.m3u8
娌冲寳鍐滄皯,http://183.196.25.171:808/hls/22/index.m3u8
娌冲寳鍗,https://event.pull.hebtv.com/jishi/weishipindao.m3u8
娌冲寳缁忔祹,https://event.pull.hebtv.com/jishi/jingjishenghuo.m3u8
娌冲寳缁忔祹,rtmp://event.pull.hebtv.com/jishi/jingjishenghuo$rtmp娴嬭瘯
娌冲寳鍐滄皯,https://event.pull.hebtv.com/jishi/nongminpindao.m3u8
娌冲寳閮藉競,https://event.pull.hebtv.com/jishi/dushipindao.m3u8
娌冲寳褰辫鍓??,https://event.pull.hebtv.com/jishi/yingshijupindao.m3u8
娌冲寳灏戝効绉戞暀,https://event.pull.hebtv.com/jishi/shaoerkejiao.m3u8
娌冲寳鍏叡,https://event.pull.hebtv.com/jishi/gonggongpindao.m3u8
閭兏鍏叡棰戦亾,https://jwliveqxzb.hebyun.com.cn/hdgg/hdgg.m3u8
閭兏绉戞妧鏁欒偛,https://jwliveqxzb.hebyun.com.cn/hdkj/hdkj.m3u8
琛℃按鏂伴椈缁煎悎,http://111.225.205.64:8081/964D4p2/800/live.m3u8
琛℃按鍏叡棰戦亾,http://hls.hsrtv.cn/hls/hstv2.m3u8
閭㈠彴缁煎悎棰戦亾,https://jwplay.hebyun.com.cn/live/xttv/1500k/tzwj_video.m3u8
閭㈠彴鍏叡棰戦亾,http://a.xttv.top/xttv/d0586743dc68918f808f28b8bc90c737.m3u8?auth_key=1861891200-0-0-ac3742e661687f63ac72cd6cb2c784be
寮犲鍙ｄ簩濂??,http://nlive.zjkgdcs.com:8091/live/zjktv2.m3u8
寮犲鍙ｆ墜鏈哄彴,http://nlive.zjkgdcs.com:8091/live/zjksjt.m3u8
楣挎硥涓??濂??,https://jwliveqxzb.hebyun.com.cn/luquanyi/luquanyi.m3u8
楣挎硥浜屽,https://jwliveqxzb.hebyun.com.cn/luquaner/luquaner.m3u8
璧靛幙鐢佃涓??濂??,http://hbzx.chinashadt.com:2036/zhibo/stream:zx1.stream/playlist.m3u8
閭卞幙缁煎悎棰戦亾,http://live.hd.hdbs.cn/video/s10013-qxds1/index.m3u8
閭卞幙鐢佃浜屽,http://live.hd.hdbs.cn/video/s10013-qxds2/index.m3u8
瀹夊钩鏂伴椈缁煎悎,http://shou.city1000.cn/live/apxw.m3u8
闃滃煄缁煎悎棰戦亾,http://hbfc.chinashadt.com:2036/live/2.stream/playlist.m3u8
闃滃煄缁忔祹棰戦亾,http://hbfc.chinashadt.com:2036/live/5.stream/playlist.m3u8
鏅幙鐢佃涓??濂??,http://hbjx.chinashadt.com:1935/live/stream:jx1.stream/playlist.m3u8
楗堕槼涓??濂??,http://hbry.chinashadt.com:1938/live/1001.stream_360p/playlist.m3u8
娣卞窞缁煎悎棰戦亾,http://hbsz.chinashadt.com:2036/live/stream:sztv.stream/playlist.m3u8
姝﹀己褰辫,http://hbwq.chinashadt.com:2035/live/stream:wqys.stream/playlist.m3u8
鏋ｅ己缁煎悎,http://hbzqdb.chinashadt.com:1937/live/zqzh.stream_360p/playlist.m3u8
鏄岄粠缁煎悎棰戦亾,https://jwcdnqx.hebyun.com.cn/live/clzhpd/1500k/tzwj_video.m3u8
婊﹀崡鏂伴椈缁煎悎,https://tv.lnshw.com.cn:8123/lntv1/live.m3u8
婊﹀崡褰辫濞变箰,https://tv.lnshw.com.cn:8123/lntv2/live.m3u8
婊﹀窞缁煎悎棰戦亾,http://hblxx.chinashadt.com:2036/live/stream:lx1.stream/playlist.m3u8
婊﹀窞缁艰壓棰戦亾,http://hblxx.chinashadt.com:2036/live/stream:lx2.stream/playlist.m3u8
闇稿窞鏂伴椈棰戦亾,http://hbbz.chinashadt.com:2036/live/stream:bzxw.stream/playlist.m3u8
闇稿窞鏂囧寲棰戦亾,http://hbbz.chinashadt.com:2036/live/stream:bzwh.stream/playlist.m3u8
闇稿窞鍏叡棰戦亾,http://hbbz.chinashadt.com:2036/live/stream:bzgg.stream/playlist.m3u8
闇稿窞灏戝効棰戦亾,http://hbbz.chinashadt.com:2036/live/stream:bzse.stream/playlist.m3u8
澶у巶涓??濂??,http://60.10.185.184:1935/live/dc1.stream/playlist.m3u8
澶у巶浜屽,http://60.10.185.184:1935/live/dc2.stream/playlist.m3u8
棣欐渤缁煎悎棰戦亾,http://hbxh.chinashadt.com:2038/live/stream:xhzh.stream/playlist.m3u8
棣欐渤褰辫棰戦亾,http://hbxh.chinashadt.com:2038/live/stream:xhys.stream/playlist.m3u8
姘告竻缁煎悎棰戦亾,http://60.10.203.69:8000/0.m3u8
姘告竻褰辫棰戦亾,http://60.10.203.69:8000/4.m3u8
骞充埂缁煎悎棰戦亾,http://hbpx.chinashadt.com:2036/live/px1.stream/playlist.m3u8
娌у幙缁煎悎,http://hebcx.chinashadt.com:2036/live/10001.stream/playlist.m3u8
娌у幙浜屽,http://hebcx.chinashadt.com:2036/live/10002.stream/playlist.m3u8
涓滃厜涓??濂??,http://hbdg.chinashadt.com:1936/live/stream:dgtv1.stream/playlist.m3u8
涓滃厜浜屽,http://hbdg.chinashadt.com:1936/live/stream:dgtv2.stream/playlist.m3u8
涓滃厜缁艰壓,http://hbdg.chinashadt.com:1936/live/stream:dgzy.stream/playlist.m3u8
榛勯獏涓??濂??,http://hbhh.chinashadt.com:2111/live/hhtv.stream/playlist.m3u8
榛勯獏浜屽,http://hbhh.chinashadt.com:2111/live/hhtv2.stream/playlist.m3u8
榛勯獏褰辫,http://hbhh.chinashadt.com:2111/live/hhys.stream/playlist.m3u8
榛勯獏娓ゆ捣鏂板尯,http://hbhh.chinashadt.com:2111/live/bhtv.stream/playlist.m3u8
浠讳笜缁煎悎,https://jwcdnqx.hebyun.com.cn/live/rqtv1/1500k/tzwj_video.m3u8
浠讳笜鏂囧ū,https://jwcdnqx.hebyun.com.cn/live/rqtv2/1500k/tzwj_video.m3u8
娑炴按鏂伴椈棰戦亾,https://jwliveqxzb.hebyun.com.cn/lsdst/lsdst.m3u8
鏈涢兘缁煎悎棰戦亾,https://jwliveqxzb.hebyun.com.cn/wddst/wddst.m3u8
寰愭按缁煎悎棰戦亾,https://jwliveqxzb.hebyun.com.cn/jiyunxushui123/jiyunxushui123.m3u8
娑垮窞鏂伴椈棰戦亾,http://121.18.115.162:8082/live/ch3.m3u8
娑垮窞鐢熸椿棰戦亾,http://121.18.115.162:8082/live/ch4.m3u8
娑垮窞閮藉競棰戦亾,http://121.18.115.162:8082/live/ch5.m3u8
涓板畞缁煎悎棰戦亾,https://jwliveqxzb.hebyun.com.cn/fengningzonghe/fengningzonghe.m3u8
涓板畞濞变箰棰戦亾,https://jwcdnqx.hebyun.com.cn/live/fengningyulepindao/1500k/tzwj_video.m3u8
闅嗗寲缁煎悎棰戦亾,http://hblh.chinashadt.com:2036/live/stream:lh1.stream/playlist.m3u8
闅嗗寲褰辫棰戦亾,http://hblh.chinashadt.com:2036/live/stream:lh2.stream/playlist.m3u8
骞虫硥缁煎悎棰戦亾,https://jwliveqxzb.hebyun.com.cn/pqzh/pqzh.m3u8
骞虫硥褰辫棰戦亾,https://jwliveqxzb.hebyun.com.cn/pqys/pqys.m3u8
鍏撮殕缁煎悎棰戦亾,https://jwcdnqx.hebyun.com.cn/live/xlzh/1500k/tzwj_video.m3u8
鍏撮殕褰辫棰戦亾,https://jwcdnqx.hebyun.com.cn/live/xlys/1500k/tzwj_video.m3u8
淇濆畾鏂伴椈缁煎悎,http://183.196.25.171:808/hls/73/index.m3u8
瀹夋柊鐢佃,http://183.196.25.171:808/hls/65/index.m3u8
鐭冲搴勬柊闂荤患鍚??,http://183.196.25.171:808/hls/23/index.m3u8
鐭冲搴勫ū涔??,http://183.196.25.171:808/hls/24/index.m3u8
鐭冲搴勭敓娲??,http://183.196.25.171:808/hls/25/index.m3u8
鐭冲搴勯兘甯??,http://183.196.25.171:808/hls/26/index.m3u8



瀹夊窘瀵艰,http://agsj.appcoo.com:8000/agsj/test/index.m3u8
鍚堣偉鏂伴椈,https://hylive.hfbtv.com/lsdream/pdq062k/1000/live.m3u8
鍚堣偉鐢熸椿,https://hylive.hfbtv.com/lsdream/5osSo9R/1000/live.m3u8
鍚堣偉璐㈢粡,https://hylive.hfbtv.com/lsdream/FRTSshY/1000/live.m3u8
鍚堣偉鏁欒偛娉曞埗,https://hylive.hfbtv.com/lsdream/5EfK6HI/1000/live.m3u8
鍚堣偉鏁呬簨浼戦棽,https://hylive.hfbtv.com/lsdream/q66ojce/1000/live.m3u8
鍚堣偉鍏叡,https://hylive.hfbtv.com/lsdream/pytL5lE/1000/live.m3u8
姹犲窞鏂伴椈缁煎悎,http://cm.wshls.homecdn.com/live/829f.m3u8
姹犲窞鍏叡棰戦亾,http://cm.wshls.homecdn.com/live/829d.m3u8
瀹垮窞鏂伴椈缁煎悎,http://live.ahsz.tv/video/s10001-szzh/index.m3u8
瀹垮窞鍏叡棰戦亾,http://live.ahsz.tv/video/s10001-ggpd/index.m3u8
瀹垮窞绉戞暀棰戦亾,http://live.ahsz.tv/video/s10001-kxjy/index.m3u8
閾滈櫟鏂伴椈缁煎悎,http://dstpush1.retalltech.com/app/stream1.m3u8
閾滈櫟鍏叡棰戦亾,http://dstpush1.retalltech.com/app/stream2.m3u8
閾滈櫟绉戞暀棰戦亾,http://dstpush1.retalltech.com/app/stream3.m3u8
浜冲窞鏂伴椈棰戦亾,http://zbbf2.ahbztv.com/live/416.m3u8
浜冲窞鍐滄潙棰戦亾,http://zbbf2.ahbztv.com/live/418.m3u8
榛勫北鏂伴椈缁煎悎,http://hslive.hsnewsnet.com/lsdream/hve9Wjs/1000/live.m3u8
榛勫北鍏叡鐢熸椿,http://hslive.hsnewsnet.com/lsdream/iY92ady/1000/live.m3u8
鑺滄箹鏂伴椈缁煎悎,http://play.wuhunews.cn/whbtv/channel1_sd.m3u8
鑺滄箹鐢熸椿棰戦亾,http://play.wuhunews.cn/whbtv/channel2_sd.m3u8
鑺滄箹鍏叡棰戦亾,http://play.wuhunews.cn/whbtv/channel3_sd.m3u8
鑺滄箹鏁欒偛棰戦亾,http://play.wuhunews.cn/whbtv/channel4_sd.m3u8
瀹夊簡鐭冲寲鐢佃,http://183.167.250.225:8081/live/0.m3u8
鍏畨鏂伴椈缁煎悎,http://pili-live-rtmp.luan2.hfmt.net/luan2/jjpd.m3u8
鍏畨鍏叡棰戦亾,http://pili-live-rtmp.luan2.hfmt.net/luan2/ggpd.m3u8
娣崡鏂伴椈缁煎悎,http://stream.0554news.com/hnds1/sd/live.m3u8
娣崡鍏叡棰戦亾,http://stream.0554news.com/hnds2/sd/live.m3u8
婊佸窞鏂伴椈缁煎悎,http://live.cztv.cc:85/live/xwpd.m3u8
婊佸窞绉戞暀棰戦亾,http://live.cztv.cc:85/live/sjpd.m3u8
婊佸窞鍏叡棰戦亾,http://live.cztv.cc:85/live/ggpd.m3u8
鏋為槼缁煎悎棰戦亾,https://hwapi.yunshicloud.com/7y5967/6giz18.m3u8
绻佹槍鏂伴椈缁煎悎,https://hwapi.yunshicloud.com/3giqaj/i6v1o5.m3u8
绻佹槍鏂囦綋濞变箰,https://hwapi.yunshicloud.com/22356x/ido05e.m3u8
鍗楅櫟鏂伴椈缁煎悎,http://live2018.wuhunews.cn/video/s10010-nlnews/index.m3u8
婀炬矚鍖烘柊闂荤患鍚??,http://60.169.39.215:8090/live/ch0.m3u8
鍥洪晣鏂伴椈棰戦亾,http://www.guzhenm.com:7001/hls/hd-live.m3u8
鍥洪晣褰辫棰戦亾,http://www.guzhenm.com:7004/hls/hd-live.m3u8
浜旀渤鏂伴椈缁煎悎,http://60.170.109.149:1935/live/wuhe2/playlist.m3u8
浜旀渤褰辫鐢熸椿,http://60.170.109.149:1935/live/wuhe1/playlist.m3u8
瀹氳繙缁煎悎棰戦亾,http://ssdyapp.cn/live/dyv1.m3u8
闃滃崡鏂伴椈缁煎悎,http://112.27.139.242:8278/fnxwzhd/playlist.m3u8
涓存硥鏂伴椈棰戦亾,http://120.210.216.73:8080/ysten-business/live/SD20-576P-linquan/1.m3u8
澶拰鏂伴椈缁煎悎,http://p2.weizan.cn/1110366022/132071060845712961/live.m3u8
骞垮痉鏂伴椈缁煎悎,http://pili-live-hls.guangde.ahxmgk.com/guangde-live/guangde20200324143845.m3u8
骞垮痉鐢熸椿棰戦亾,http://pili-live-hls.guangde.ahxmgk.com/guangde-live/guangde20200515090119.m3u8
娉惧幙鏂伴椈棰戦亾,http://app.jxnn.cn:1935/live/zhxw/playlist.m3u8
娉惧幙缁忔祹鐢熸椿,http://app.jxnn.cn:1935/live/whly/playlist.m3u8
褰撴秱鏂伴椈缁煎悎,http://newvideo.dangtutv.cn:8278/dt1/playlist.m3u8
鍚北鏂伴椈缁煎悎,http://223.241.197.199:1935/live/xinwen/playlist.m3u8
婵夋邯鐢佃涓??濂??,https://hwapi.yunshicloud.com/m87oxo/251011.m3u8
婵夋邯鐢佃浜屽,https://hwapi.yunshicloud.com/m87oxo/h7j86z.m3u8
涓滆嚦鏂伴椈缁煎悎,http://223.247.33.124:1935/live/zonghe/playlist.m3u8
鏉ュ畨缁煎悎棰戦亾,http://video.latv.net.cn:8278/latv/playlist.m3u8
鍏ㄦ缁煎悎棰戦亾,http://120.210.216.73:8080/ysten-business/live/SD12-576P-qjzhpd/1.m3u8
鍏ㄦ鐢熸椿棰戦亾,http://120.210.216.73:8080/ysten-business/live/SD12-576P-qjshpd/1.m3u8
鐭冲彴缁煎悎棰戦亾,http://120.210.216.73:8080/ysten-business/live/SD12-576P-czst/1.m3u8
绁侀棬缁煎悎棰戦亾,http://file.qmxrmt.com:8011/nmip-media/channellive/channel104572/playlist.m3u8
姝欏幙缁煎悎棰戦亾,http://112.30.194.221:20080/live/4b3024127d1c472986ccdcb454f81a9f/hls.m3u8
浼戝畞鏂伴椈缁煎悎,http://120.210.216.73:8080/ysten-business/live/hsxndst/1.m3u8
榛熷幙缁煎悎棰戦亾,http://app.yixianfabu.com:1935/live/yixian/playlist.m3u8
鐏电挧缁煎悎棰戦亾,http://live.cms.anhuinews.com/video/s10003-lbtv/index.m3u8
钀у幙鏂伴椈缁煎悎,http://60.171.238.200:8278/xwzh/playlist.m3u8
涓??骞寸骇,http://liveplay-kk.rtxapp.com/live/program/live/kkyinj/1300000/mnf.m3u8
闀夸赴鏂伴椈缁煎悎,http://218.23.114.19:1935/live/xinwen/playlist.m3u8
鑲ヤ笢缁忔祹鐢熸椿,http://120.210.216.73:8080/ysten-business/live/SD12-576P-fdjjsh/1.m3u8
鑲ヨタ缁煎悎棰戦亾,http://112.30.194.221:20080/live/7210e3a27cc64ac4a3f7aba2e2b683d5/hls.m3u8
浜屽勾绾??,http://liveplay-kk.rtxapp.com/live/program/live/kkernj/1300000/mnf.m3u8
娑￠槼鏂伴椈缁煎悎,http://111.39.71.77:8099/live/one/playlist.m3u8
鍒╄緵缁煎悎棰戦亾,http://linxinbf.fst1994.cn/live/xinwen.m3u8
鍒╄緵褰辫棰戦亾,http://linxinbf.fst1994.cn/live/yingshi.m3u8
钂欏煄鏂伴椈棰戦亾,http://live.plus.ahmctv.net/channel2/sd/live.m3u8
涓夊勾绾??,http://liveplay-kk.rtxapp.com/live/program/live/kksannj/1300000/mnf.m3u8
娼滃北鏂伴椈缁煎悎,http://60.171.171.101:8278/rtmp_export/video22.m3u8
瀹挎澗鏂伴椈缁煎悎,http://112.30.194.221:20080/live/a8fd37c471fa46e18ec17b6ce4730eb7/hls.m3u8
瀹挎澗褰辫鏂囪壓,http://112.30.194.221:20080/live/dcdece140fe94d83a9e3a55a88e7537a/hls.m3u8
妗愬煄鏂伴椈棰戦亾,http://pili-live-hls.ahtc.tianma3600.com/ahtc/tcxw.m3u8
宀宠タ缁煎悎棰戦亾,http://58.243.4.22:1935/live/zonghe/playlist.m3u8
鍥涘勾绾??,http://liveplay-kk.rtxapp.com/live/program/live/kksinj/1300000/mnf.m3u8
浜斿勾绾??,http://liveplay-kk.rtxapp.com/live/program/live/kkwunj/1300000/mnf.m3u8
鍏勾绾??,http://liveplay-kk.rtxapp.com/live/program/live/kkliunj/1300000/mnf.m3u8
鍒濅竴,http://liveplay-kk.rtxapp.com/live/program/live/kkqinj/1300000/mnf.m3u8
鍒濅簩,http://liveplay-kk.rtxapp.com/live/program/live/kkbanj/1300000/mnf.m3u8
鍒濅笁,http://liveplay-kk.rtxapp.com/live/program/live/kkjiunj/1300000/mnf.m3u8
楂樹竴,http://liveplay-kk.rtxapp.com/live/program/live/kkgaoyinj/1300000/mnf.m3u8
鍑ゅ彴缁煎悎棰戦亾,http://60.175.115.119:1935/live/zonghe/playlist.m3u8
鍑ゅ彴鏂囧寲鐢熸椿,http://60.175.115.119:1935/live/wenhua/playlist.m3u8
楂樹簩,http://liveplay-kk.rtxapp.com/live/program/live/kkgaoernj/1300000/mnf.m3u8
闇嶉偙鏂伴椈缁煎悎,http://120.210.216.73:8080/ysten-business/live/SD12-576P-huoqiu/1.m3u8
閲戝缁煎悎棰戦亾,http://112.26.80.214:1935/live/xinwen/playlist.m3u8
鑸掑煄鏂伴椈缁煎悎,http://220.180.24.62:1935/live/live2/playlist.m3u8
鑸掑煄鏂囧寲鏃呮父,http://220.180.24.62:1935/live/live1/playlist.m3u8
楂樹笁,http://liveplay-kk.rtxapp.com/live/program/live/kkgaosannj/1300000/mnf.m3u8
娣渤鑳芥簮缁煎悎,http://play.hhnynews.com/hhny/zhpd.m3u8?auth_key=1659380497-0-0-b07e3e3cd99f9355b6aa1e79fbd305f2


鍖椾含鏂囪壓HD,http://221.179.136.134:443/PLTV/88888888/224/3221226440/1.m3u8
鍖椾含鍐ゥ绾疄HD,http://39.135.138.58:18890/PLTV/88888888/224/3221225675/index.m3u8
鍖椾含鏂囪壓,http://pull.brtvcloud.com/brtv8kapptv/brtv8kappwenyi.m3u8
鍖椾含绉戞暀,http://71pull.btvcloud.com/brtv2021channel/2021kjchannellive3.m3u8
鍖椾含褰辫,http://pull.brtvcloud.com/brtv8kapptv/brtv8kappyingshi.m3u8
鍖椾含璐㈢粡,http://pull.brtvcloud.com/brtv8kapptv/brtv8kappcaijing.m3u8
鍖椾含鐢熸椿,http://pull.brtvcloud.com/brtv8kapptv/brtv8kappshenghuo.m3u8
鍖椾含闈掑勾,http://pull.brtvcloud.com/brtv8kapptv/brtv8kappqingnian.m3u8
鍖椾含鏂伴椈,http://pull.brtvcloud.com/brtv8kapptv/brtv8kappxinwen.m3u8
鍖椾含鍥介檯,http://221.179.136.146:443/PLTV/88888888/224/3221226510/1.m3u8
鍖椾含IPTV4K瓒呮竻,http://221.179.136.148:443/PLTV/88888888/224/3221226550/1.m3u8
鍖椾含IPTV钀屽疇TV,http://39.134.134.84/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226555/index.m3u8?servicetype=1&icpid=&accounttype=1&limitflux=-1&limitdur=-1&GuardEncType=2&accountinfo=3QGHZfaujB8rRCsAsCvwpxxlHr4QY7xmzJA0CWZ2m2oFrdR%2B0WqiDAHoOrKmOBjJo1DAVyGMxV75D0k9A8UW52%2FrO%2F0g1FiOsgmHLskIhGej57NNTIcVyR%2FC8%2FqFakBOSDD3mErwuVWF5DqfHIW%2FMQ%3D%3D%3A20211105223205%2C10000100000000050000000003887495%2CF6D75A298389DD1E7C3B7D397327CA23%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2CEND
鍖椾含IPTV娣榖aby,http://39.134.134.89/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226554/index.m3u8?servicetype=1&icpid=&accounttype=1&limitflux=-1&limitdur=-1&GuardEncType=2&accountinfo=3QGHZfaujB8rRCsAsCvwpxxlHr4QY7xmzJA0CWZ2m2oFrdR%2B0WqiDAHoOrKmOBjJo1DAVyGMxV75D0k9A8UW52%2FrO%2F0g1FiOsgmHLskIhGej57NNTIcVyR%2FC8%2FqFakBOBGhARyizMEPlAOe9nM1b5Q%3D%3D%3A20211105223205%2C10000100000000050000000003887496%2CF6D75A298389DD1E7C3B7D397327CA23%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2CEND
鍖椾含IPTV娣樼數褰??,http://39.134.135.81/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226552/index.m3u8?servicetype=1&icpid=88888888&accounttype=1&limitflux=-1&limitdur=-1&GuardEncType=2&accountinfo=OMDVq6b4lEslJm1UnEjrD67bT%2BdBi%2FstmegbNVdYPJSeBmMWSNPD7Wrrjb2ZDi7Um5UxWiZupPnRfM4wLeS74RrZe%2BRE99EyWRk%2B%2Fh2ZwKeBjD%2BfZ9Mz5UmtqpVNJkd9dPTPolsaS4II0YdOjxvNng%3D%3D%3A20201004145232%2C60D21CCCB8A5%2C112.64.2.198%2C20201004145232%2C10000100000000050000000003887498%2CA23CC1CD0AC72C120DCED3BED1AC1863%2C-1%2C0%2C1%2C-1%2C%2C2%2C2201300%2C17%2C%2C2%2CEND
鍖椾含IPTV娣樺墽鍦??,http://39.134.134.84/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226553/index.m3u8?servicetype=1&icpid=&accounttype=1&limitflux=-1&limitdur=-1&GuardEncType=2&accountinfo=3QGHZfaujB8rRCsAsCvwpxxlHr4QY7xmzJA0CWZ2m2oFrdR%2B0WqiDAHoOrKmOBjJo1DAVyGMxV75D0k9A8UW52%2FrO%2F0g1FiOsgmHLskIhGej57NNTIcVyR%2FC8%2FqFakBOatI%2F3LD77f6VT%2BVI0tODRw%3D%3D%3A20211105223205%2C10000100000000050000000003887497%2CF6D75A298389DD1E7C3B7D397327CA23%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2CEND
鍖椾含IPTV娣樺ū涔??,http://39.134.134.88/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226551/index.m3u8?servicetype=1&icpid=&accounttype=1&limitflux=-1&limitdur=-1&GuardEncType=2&accountinfo=3QGHZfaujB8rRCsAsCvwpxxlHr4QY7xmzJA0CWZ2m2oFrdR%2B0WqiDAHoOrKmOBjJo1DAVyGMxV75D0k9A8UW52%2FrO%2F0g1FiOsgmHLskIhGej57NNTIcVyR%2FC8%2FqFakBOtChdQBj46BMs%2FmbjOB0PZw%3D%3D%3A20211105223205%2C10000100000000050000000003887499%2CF6D75A298389DD1E7C3B7D397327CA23%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2CEND
涓崕鐗逛骇,http://39.136.48.2:8089/PLTV/88888888/224/3221226340/index.m3u8
閫氬窞鐢佃鍙??,http://pull.dayuntongzhou.com/live/tztv.m3u8
鎴垮北鏃犵嚎棰戦亾,http://live.funhillrm.com/2/sd/live.m3u8
鎴垮北鏈夌嚎棰戦亾,http://live.funhillrm.com/5/sd/live.m3u8
鐭虫櫙灞辨湁绾??,http://live.sjsrm.com/bjsjs/sd/live.m3u8
椤轰箟鐢佃,http://livesydst.chinamcache.com/sydst/zb04.m3u8?auth_key=1633924026-0-0-674388eaa14736b03bcd6cfd1d294ba1
鏄屽钩缁煎悎,http://61.50.142.158/live/0.m3u8
娓呭崕澶у鐢佃鍙??,http://live.cic.tsinghua.edu.cn/hls/tsinghuatv.m3u8
鍏氬憳鏁欒偛棰戦亾,http://12371alic.v.myalicdn.com/12371/dangyuanwang_1/index.m3u8



閲嶅簡鏂伴椈,http://dyzy.pub:8000/udp/235.254.197.199:7980
閲嶅簡绀句細涓庢硶,http://dyzy.pub:8000/udp/235.254.199.181:7980
閲嶅簡绉戞暀,http://dyzy.pub:8000/udp/235.254.199.188:7980
閲嶅簡褰辫,http://dyzy.pub:8000/udp/235.254.199.180:7980
閲嶅簡鏂囦綋濞变箰,http://dyzy.pub:8000/udp/235.254.199.187:7980
閲嶅簡灏戝効,http://dyzy.pub:8000/udp/235.254.199.166:7980
閲嶅簡鏃跺皻,http://dyzy.pub:8000/udp/235.254.199.182:7980
閲嶅簡绉诲姩鍏氦,http://qxlmlive.cbg.cn:1935/app_2/ls_58.stream/chunklist.m3u8
閲嶅簡绉诲姩鏈哄満,http://qxlmlive.cbg.cn:1935/app_2/ls_56.stream/chunklist.m3u8
閲嶅簡鍏叡鍐滄潙,http://dyzy.pub:8000/udp/235.254.199.186:7980
閲嶅簡绮惧僵瀵艰,http://zbxclive.cbg.cn:1935/app_2/ls_105.stream/playlist.m3u8
涓浗浜ら??氶噸搴??,http://tv.lanjingfm.com/cctbn/chongqing.m3u8
閾滄缁煎悎,http://tonglianglive.cbg.cn:40123/ch1.m3u8
閾滄鏂囨梾,http://tonglianglive.cbg.cn:50123/ch2.m3u8
涓囧窞缁煎悎棰戦亾,http://wanzhoulive.cbg.cn:8017/iTXwrGs/800/live.m3u8
涓囧窞涓夊场绉绘皯,http://wanzhoulive.cbg.cn:8017/c2F0hmi/1000/live.m3u8
涓囧窞鏈??涓囧窞,http://wanzhoulive.cbg.cn:8017/d4ceB1a/1000/live.m3u8
姊佸钩缁煎悎棰戦亾,http://qxlmlive.cbg.cn:1935/app_2/ls_44.stream/chunklist.m3u8
鐠у北缁煎悎棰戦亾,http://222.179.42.129:8181/hls1.m3u8
姘稿窛缁煎悎棰戦亾,http://qxlmlive.cbg.cn:1935/applive/yctv01/chunklist.m3u8
